ID,Games,Wins,Home Wins,Away Wins,Neutral Wins,Losses,Home Losses,Away Losses,Neutral Losses,home_wscore,away_wscore,neutral_wscore
G648,27.0,5.0,3.0,2.0,0,22.0,10.0,11.0,1.0,40.794335693845014,40.48001954716241,0.0
R594,32.0,18.0,10.0,6.0,2.0,14.0,3.0,10.0,1.0,47.23122815286309,46.00376279717925,8.671800909642677
P772,29.0,19.0,11.0,5.0,3.0,10.0,2.0,6.0,2.0,48.58260558474506,47.94863454462724,0.9162907318741551
P773,27.0,3.0,2.0,1.0,0,24.0,9.0,13.0,2.0,36.8105199358496,43.54691955949982,0.0
P770,29.0,14.0,9.0,3.0,2.0,15.0,2.0,11.0,2.0,48.53926071088332,46.85991680669708,0.0
P771,33.0,10.0,7.0,1.0,2.0,23.0,9.0,12.0,2.0,47.63607667204166,44.29429115946734,7.194461875812239
P776,30.0,15.0,10.0,5.0,0,15.0,3.0,10.0,2.0,47.918991763514164,46.96301432775298,0.0
P777,30.0,9.0,7.0,2.0,0,21.0,5.0,16.0,1.0,47.298086688066014,46.99804479078261,0.0
P774,28.0,10.0,5.0,4.0,1.0,18.0,7.0,8.0,3.0,47.214313269711454,47.938487716190274,0.0
P775,30.0,16.0,10.0,6.0,0,14.0,5.0,8.0,1.0,47.27122496117053,47.91994864399793,0.0
P778,32.0,21.0,13.0,5.0,3.0,11.0,4.0,7.0,1.0,46.774398708372864,48.61479922358194,0.0
P779,33.0,11.0,5.0,4.0,2.0,22.0,8.0,11.0,3.0,48.05752252762763,47.121758198203175,0.0
R598,29.0,5.0,3.0,1.0,1.0,24.0,9.0,14.0,1.0,47.17615149605044,43.97604515605159,0.0
R599,30.0,13.0,8.0,5.0,0,17.0,7.0,9.0,1.0,49.23855546979194,48.493009616311646,0.0
E639,26.0,19.0,10.0,7.0,2.0,7.0,1.0,5.0,1.0,46.9750268323293,46.63790402771621,1.0704414117014134
E634,27.0,16.0,9.0,7.0,0,11.0,5.0,5.0,1.0,47.378313567674404,45.974800737422754,0.0
E635,29.0,20.0,13.0,6.0,1.0,9.0,1.0,9.0,1.0,46.0164128300222,46.50400596843329,1.0704414117014134
E636,31.0,22.0,13.0,5.0,4.0,9.0,2.0,6.0,1.0,46.99506468623342,46.24363685354928,0.0
E637,28.0,9.0,8.0,1.0,0,19.0,7.0,11.0,1.0,46.85757016010846,44.08222017377668,0.0
E631,28.0,7.0,3.0,3.0,1.0,21.0,9.0,12.0,1.0,43.539983544220306,43.7558383724787,0.0
E632,31.0,16.0,7.0,5.0,4.0,15.0,3.0,11.0,1.0,42.96805879112117,42.76982359244655,0.0
E633,26.0,7.0,5.0,2.0,0,19.0,8.0,11.0,1.0,47.25971618031706,42.503562546563536,0.0
M634,27.0,5.0,4.0,1.0,0,22.0,9.0,12.0,1.0,50.017096781523946,46.95082174211894,0.0
M635,30.0,13.0,9.0,3.0,1.0,17.0,5.0,11.0,1.0,52.25553269795882,49.95589625398748,0.0
M636,33.0,30.0,18.0,8.0,4.0,3.0,1.0,3.0,1.0,49.68024910808345,51.353081896158805,13.530779216709012
M637,30.0,19.0,14.0,3.0,2.0,11.0,2.0,5.0,4.0,51.7419746486087,48.29053650647015,0.0
M630,29.0,11.0,8.0,2.0,1.0,18.0,3.0,14.0,1.0,50.75296818301842,50.60565762477532,0.0
M631,30.0,23.0,13.0,7.0,3.0,7.0,1.0,5.0,2.0,51.91547741988482,50.98601748922378,0.0
M632,34.0,14.0,7.0,4.0,3.0,20.0,5.0,11.0,4.0,48.21413608068658,47.06022598005591,0.0
M633,30.0,17.0,8.0,7.0,2.0,13.0,2.0,10.0,1.0,50.695065391172434,49.89163488229996,0.0
M638,29.0,9.0,7.0,2.0,0,20.0,5.0,13.0,2.0,51.607968375658416,49.369264844438796,0.0
M639,34.0,28.0,16.0,8.0,4.0,6.0,1.0,5.0,1.0,51.891129435560444,51.89563087645958,12.284258168164232
E543,25.0,7.0,4.0,3.0,0,18.0,3.0,14.0,1.0,42.84739590163026,46.070541986907976,0.0
G587,28.0,7.0,6.0,1.0,0,21.0,8.0,12.0,1.0,44.16739284718091,41.41840607773956,0.0
F796,28.0,9.0,6.0,2.0,1.0,19.0,8.0,10.0,1.0,45.024444889149976,44.52986517840655,0.0
F797,25.0,7.0,6.0,1.0,0,18.0,4.0,14.0,1.0,42.679205844519736,40.312454410874004,0.0
F794,30.0,10.0,7.0,1.0,2.0,20.0,8.0,11.0,1.0,44.54913423666766,45.024444889149976,5.178125181219631
F795,26.0,11.0,6.0,5.0,0,15.0,5.0,10.0,1.0,42.00533313226737,41.2129036285147,0.0
F792,26.0,17.0,11.0,6.0,0,9.0,1.0,8.0,1.0,43.020382954556574,44.453746727348786,0.0
F793,33.0,25.0,16.0,6.0,3.0,8.0,1.0,5.0,2.0,46.43092701750566,46.41833011059001,5.939249775659243
F790,32.0,22.0,13.0,6.0,3.0,10.0,4.0,5.0,1.0,45.290996650890555,45.40994085994143,6.397679374106692
F791,27.0,8.0,5.0,3.0,0,19.0,5.0,13.0,1.0,44.71223648725173,42.97855151907418,0.0
F798,31.0,21.0,10.0,6.0,5.0,10.0,4.0,5.0,1.0,43.701137821018335,44.02934828917731,6.067923919219369
F799,29.0,12.0,8.0,3.0,1.0,17.0,4.0,12.0,1.0,43.0153734473475,41.74543417435049,0.0
F572,26.0,8.0,4.0,4.0,0,18.0,9.0,8.0,1.0,41.28212059472865,43.012841182177894,0.0
F573,28.0,10.0,7.0,2.0,1.0,18.0,8.0,8.0,2.0,44.54740465899783,44.434253562939574,0.0
F570,30.0,20.0,12.0,8.0,0,10.0,2.0,8.0,1.0,43.4191622307863,44.20576956839076,0.0
F571,28.0,13.0,8.0,5.0,0,15.0,3.0,11.0,1.0,42.93075468378447,42.446263227127496,0.0
F576,27.0,15.0,9.0,5.0,1.0,12.0,2.0,9.0,1.0,44.81712406425166,43.251905181591596,4.988162438244197
F577,33.0,29.0,14.0,10.0,5.0,4.0,2.0,2.0,1.0,44.87913612226177,45.8340547193897,6.043226481666571
F574,31.0,21.0,12.0,6.0,3.0,10.0,1.0,7.0,3.0,45.15928311965436,44.18489770949903,5.61628613160469
F575,28.0,12.0,10.0,2.0,0,16.0,5.0,10.0,1.0,45.016984340336606,45.43092689833893,0.0
F578,30.0,9.0,6.0,0,3.0,21.0,6.0,12.0,3.0,44.79525129163636,0.0,5.26923178565294
F579,28.0,19.0,11.0,5.0,3.0,9.0,1.0,9.0,1.0,45.287987009229916,45.20890579503826,6.0090588555089335
B685,29.0,19.0,10.0,9.0,0,10.0,5.0,5.0,1.0,42.739592482024726,45.87566605430183,0.0
B686,27.0,14.0,7.0,7.0,0,13.0,5.0,8.0,1.0,45.89306452238202,46.21648836708987,0.0
B687,26.0,17.0,12.0,5.0,0,9.0,1.0,9.0,1.0,45.80289918726416,44.12438954475075,0.0
B680,29.0,19.0,12.0,7.0,0,10.0,5.0,4.0,1.0,44.46995147435845,44.72896427905033,0.0
B681,27.0,13.0,9.0,4.0,0,14.0,5.0,7.0,2.0,43.65590995180136,42.252046704350526,0.0
B682,25.0,6.0,6.0,0,0,19.0,3.0,16.0,1.0,44.640616179384615,0.0,0.0
B683,27.0,9.0,8.0,1.0,0,18.0,2.0,16.0,1.0,45.5042888656374,41.17569216743588,0.0
I528,28.0,23.0,11.0,12.0,0,5.0,3.0,2.0,1.0,40.29118138370243,40.845590149729254,0.0
I529,29.0,12.0,9.0,2.0,1.0,17.0,4.0,10.0,3.0,41.57308217378609,38.89961822430918,0.0
I524,30.0,14.0,6.0,6.0,2.0,16.0,5.0,7.0,4.0,39.95387276499326,40.037957025881106,0.0
I525,25.0,18.0,10.0,7.0,1.0,7.0,1.0,5.0,1.0,39.644336113424664,40.003061115652,0.0
I526,28.0,19.0,9.0,10.0,0,9.0,4.0,4.0,1.0,41.805279044380164,42.18980963918141,0.0
I527,32.0,23.0,13.0,5.0,5.0,9.0,3.0,5.0,1.0,42.482706873622014,41.94507134123093,0.0
I520,28.0,13.0,9.0,4.0,0,15.0,5.0,9.0,1.0,43.278555790530675,42.26114725505386,0.0
I521,27.0,7.0,5.0,1.0,1.0,20.0,11.0,8.0,1.0,40.87035431242663,35.257155664090384,0.0
I522,28.0,20.0,11.0,9.0,0,8.0,4.0,4.0,1.0,40.41994363878603,40.03348710181348,0.0
I523,29.0,8.0,5.0,3.0,0,21.0,6.0,13.0,2.0,38.094208477681235,38.85285352943813,0.0
Q788,30.0,16.0,12.0,3.0,1.0,14.0,3.0,8.0,3.0,45.923958055387736,47.34855643673213,1.0986122886681098
Q789,31.0,24.0,12.0,10.0,2.0,7.0,1.0,4.0,2.0,48.23998249961811,47.54182070709185,5.076214939742237
Q780,31.0,24.0,14.0,6.0,4.0,7.0,1.0,5.0,1.0,48.01465174678709,48.12156250537569,3.1354942159291497
Q781,30.0,25.0,14.0,8.0,3.0,5.0,1.0,3.0,1.0,47.62531444924475,47.44151398324156,3.8394523125933104
Q782,31.0,5.0,3.0,2.0,0,26.0,10.0,13.0,3.0,40.88416594788121,42.94859246951339,0.0
Q783,32.0,21.0,14.0,5.0,2.0,11.0,3.0,6.0,2.0,46.84673389613765,45.72853449215053,0.0
Q784,28.0,8.0,5.0,3.0,0,20.0,6.0,12.0,2.0,46.46137087878566,45.59288499850904,0.0
Q785,30.0,21.0,12.0,7.0,2.0,9.0,1.0,7.0,1.0,46.4337603614,46.51934938405,0.0
Q786,33.0,31.0,19.0,9.0,3.0,2.0,1.0,1.0,1.0,48.52553600209203,48.75418446469787,7.6169726397195765
Q787,30.0,6.0,3.0,3.0,0,24.0,9.0,13.0,2.0,43.93904600581088,46.300457358946616,0.0
Q524,31.0,2.0,1.0,0,1.0,29.0,13.0,15.0,1.0,44.18344362013508,0.0,0.0
Q526,29.0,12.0,10.0,1.0,1.0,17.0,5.0,11.0,1.0,47.67960792477424,40.89604361090754,0.0
Q527,31.0,9.0,8.0,0,1.0,22.0,9.0,9.0,4.0,47.38908293493111,0.0,1.0986122886681098
Q520,29.0,14.0,9.0,5.0,0,15.0,5.0,10.0,1.0,45.845305010226944,46.228614044303356,0.0
Q521,33.0,26.0,13.0,8.0,5.0,7.0,3.0,3.0,1.0,46.42183682692517,48.16748628355624,7.271680542384651
Q522,33.0,26.0,12.0,10.0,4.0,7.0,1.0,6.0,1.0,47.43521627469109,48.1237271493412,1.6739764335716716
Q523,33.0,16.0,7.0,5.0,4.0,17.0,3.0,12.0,2.0,43.95257626869929,45.898169649695305,0.0
Q528,32.0,16.0,7.0,8.0,1.0,16.0,5.0,10.0,1.0,47.106273443200884,47.690856948636984,0.0
Q529,30.0,15.0,11.0,4.0,0,15.0,4.0,11.0,1.0,48.44855637616717,47.218365931040665,0.0
R627,33.0,20.0,11.0,5.0,4.0,13.0,1.0,9.0,3.0,49.64089018393998,49.2839028578233,6.507277712385012
R629,33.0,22.0,16.0,4.0,2.0,11.0,1.0,8.0,2.0,48.83819762689687,47.15251296790988,7.657833995795405
P504,32.0,21.0,16.0,4.0,1.0,11.0,1.0,6.0,5.0,47.81268758703898,47.33943316769837,0.0
L819,27.0,11.0,7.0,4.0,0,16.0,2.0,13.0,1.0,50.19174242644334,50.04249033502052,0.0
L818,34.0,23.0,15.0,4.0,4.0,11.0,3.0,6.0,2.0,50.142681569287596,49.07064385253495,10.283144133986688
L813,31.0,12.0,6.0,5.0,1.0,19.0,6.0,12.0,1.0,49.58332747683042,48.537175143843335,0.0
L812,29.0,15.0,11.0,2.0,2.0,14.0,1.0,13.0,1.0,49.0696142654696,46.72549942614712,0.0
L811,29.0,8.0,6.0,2.0,0,21.0,7.0,14.0,1.0,48.14467385639839,46.206182624660585,0.0
L810,30.0,25.0,16.0,6.0,3.0,5.0,1.0,4.0,1.0,51.05481925923388,50.46282864772529,9.61239634223859
L817,33.0,27.0,18.0,8.0,1.0,6.0,1.0,5.0,1.0,50.2192663417722,50.42980027072422,0.0
L816,29.0,7.0,5.0,2.0,0,22.0,7.0,13.0,2.0,46.001324817386944,48.522354259812126,0.0
L815,30.0,16.0,10.0,6.0,0,14.0,4.0,9.0,1.0,49.734475245717995,49.10956586983023,0.0
L814,27.0,8.0,3.0,5.0,0,19.0,6.0,13.0,1.0,47.41579405546164,47.773939970724925,0.0
R828,32.0,21.0,10.0,9.0,2.0,11.0,5.0,6.0,1.0,49.447435131605424,48.999965737734286,0.0
R829,32.0,19.0,11.0,6.0,2.0,13.0,4.0,7.0,2.0,49.415057488525036,47.67336799870089,0.0
R824,32.0,18.0,13.0,4.0,1.0,14.0,3.0,7.0,4.0,48.253855085699016,46.481587738449356,0.0
R825,34.0,26.0,15.0,8.0,3.0,8.0,2.0,3.0,3.0,49.509180539929005,48.411923247553474,10.558407026748299
R826,32.0,25.0,15.0,10.0,0,7.0,2.0,5.0,1.0,48.657251360079144,48.21016880338509,0.0
R827,33.0,16.0,9.0,4.0,3.0,17.0,6.0,7.0,4.0,48.80920545614041,47.7543479504838,9.686155208402363
R820,32.0,10.0,3.0,4.0,3.0,22.0,9.0,11.0,2.0,45.94689490255017,45.32102990728634,2.159484249353372
R821,31.0,13.0,9.0,2.0,2.0,18.0,7.0,10.0,1.0,48.518464821866566,44.176887529392786,3.5336865647082343
R822,30.0,20.0,13.0,7.0,0,10.0,4.0,5.0,1.0,49.44961637454929,48.33687395567226,0.0
R823,28.0,10.0,5.0,3.0,2.0,18.0,4.0,12.0,2.0,45.50740600522205,45.675242425694705,0.8472978603872037
H549,28.0,17.0,12.0,3.0,2.0,11.0,3.0,7.0,1.0,47.34825535254511,44.291210355086506,3.04848283893952
H548,30.0,3.0,2.0,0,1.0,27.0,10.0,14.0,3.0,42.67924160104931,0.0,0.0
H545,26.0,12.0,7.0,5.0,0,14.0,4.0,9.0,1.0,42.72059253184788,41.884303397977,0.0
H544,28.0,15.0,9.0,5.0,1.0,13.0,4.0,7.0,2.0,43.50426299840679,42.13646954889748,0.0
H547,28.0,19.0,9.0,8.0,2.0,9.0,3.0,5.0,1.0,45.63198269384321,45.44953519277447,0.0
H546,29.0,13.0,11.0,2.0,0,16.0,4.0,11.0,1.0,45.41302842059225,43.942138805767996,0.0
H541,28.0,10.0,6.0,3.0,1.0,18.0,7.0,10.0,1.0,43.82571666452999,43.46291255380267,0.0
H540,26.0,4.0,4.0,0,0,22.0,8.0,13.0,1.0,41.64709614816813,0.0,0.0
H543,24.0,10.0,5.0,5.0,0,14.0,1.0,10.0,3.0,43.68161804286017,45.13439046048617,0.0
E847,27.0,10.0,8.0,1.0,1.0,17.0,4.0,12.0,1.0,45.79981958379037,42.467137138382775,1.0704414117014134
E846,28.0,11.0,9.0,1.0,1.0,17.0,6.0,10.0,1.0,46.714486440035806,42.41413139826516,0.0
E845,28.0,14.0,9.0,3.0,2.0,14.0,3.0,10.0,1.0,44.386669182391365,42.76145015412484,0.0
E844,30.0,14.0,11.0,2.0,1.0,16.0,3.0,11.0,2.0,46.78589653290499,43.66619140555967,0.0
E843,28.0,14.0,9.0,4.0,1.0,14.0,6.0,7.0,1.0,47.277286703101325,46.17032894531467,0.0
E842,25.0,15.0,8.0,5.0,2.0,10.0,3.0,6.0,1.0,46.762831141056054,47.194786737253125,0.0
E841,28.0,6.0,5.0,1.0,0,22.0,9.0,13.0,1.0,44.24833087048248,46.11590526228684,0.0
E840,29.0,9.0,4.0,5.0,0,20.0,9.0,9.0,2.0,46.80776685718221,45.737682283325476,0.0
E849,31.0,18.0,11.0,4.0,3.0,13.0,3.0,9.0,1.0,47.02738863441996,45.44790345044993,2.498699971920336
E848,26.0,18.0,10.0,6.0,2.0,8.0,1.0,7.0,1.0,45.790009272700644,46.35888563086531,0.0
R648,33.0,20.0,13.0,7.0,0,13.0,4.0,9.0,1.0,49.35901605887324,48.52192443681146,0.0
R649,31.0,6.0,2.0,2.0,2.0,25.0,9.0,14.0,2.0,43.009782895562786,46.03491159240157,0.0
R640,32.0,21.0,16.0,4.0,1.0,11.0,2.0,7.0,2.0,49.65375298207385,49.102558846298656,10.676548586314384
R641,30.0,21.0,11.0,8.0,2.0,9.0,2.0,6.0,1.0,50.14636537520135,50.21365258552798,5.521794195652367
R642,33.0,18.0,13.0,5.0,0,15.0,3.0,12.0,1.0,49.006767171386315,47.13084235582215,0.0
R643,31.0,3.0,1.0,1.0,1.0,28.0,10.0,17.0,1.0,48.52192443681146,45.0671885858334,0.0
R644,29.0,20.0,10.0,9.0,1.0,9.0,3.0,6.0,1.0,48.90164013803099,48.72892520418012,0.0
R645,32.0,12.0,5.0,4.0,3.0,20.0,7.0,11.0,2.0,46.95382595691806,46.28403814018539,0.0
R646,29.0,11.0,7.0,4.0,0,18.0,6.0,12.0,1.0,48.52661342506058,49.12066341152994,0.0
R647,30.0,17.0,9.0,7.0,1.0,13.0,3.0,9.0,1.0,47.63734630085568,47.41471594195042,4.454347296253507
D620,25.0,14.0,9.0,4.0,1.0,11.0,2.0,8.0,1.0,42.437412052800994,40.62846309657209,0.0
D621,25.0,5.0,4.0,1.0,0,20.0,7.0,13.0,1.0,40.68671238035142,38.4621036881114,0.0
D622,28.0,7.0,4.0,2.0,1.0,21.0,7.0,13.0,1.0,40.564377951811224,41.62798533602511,0.0
D623,32.0,14.0,8.0,4.0,2.0,18.0,9.0,7.0,2.0,43.552710809684136,42.73036198271421,0.0
D624,31.0,16.0,11.0,2.0,3.0,15.0,7.0,8.0,1.0,43.43797731126418,40.959126463030515,3.6737658163038884
D625,32.0,22.0,15.0,5.0,2.0,10.0,3.0,6.0,1.0,44.378008083381324,43.87302194171758,2.980618635743943
D626,27.0,15.0,10.0,5.0,0,12.0,3.0,9.0,1.0,42.47705326961995,43.837523025593846,0.0
D627,29.0,15.0,6.0,8.0,1.0,14.0,6.0,4.0,4.0,43.74227508640653,44.799928227853655,0.0
D628,27.0,18.0,11.0,7.0,0,9.0,4.0,4.0,1.0,44.54124128095443,44.73719570991194,0.0
D629,29.0,14.0,11.0,1.0,2.0,15.0,3.0,9.0,3.0,42.79198764952381,38.929411490769766,0.0
K746,30.0,17.0,11.0,4.0,2.0,13.0,5.0,6.0,2.0,45.88313002938568,44.16677328879613,0.0
K747,30.0,14.0,5.0,6.0,3.0,16.0,3.0,10.0,3.0,41.997522745306014,43.13364153662336,0.0
K744,28.0,8.0,5.0,2.0,1.0,20.0,7.0,12.0,1.0,46.48288319038671,45.08705735054122,0.0
K745,27.0,13.0,9.0,4.0,0,14.0,2.0,12.0,1.0,45.820376876377495,44.3425006072446,0.0
K742,26.0,10.0,7.0,3.0,0,16.0,6.0,7.0,3.0,45.67348076358449,41.129365837092095,0.0
K743,30.0,13.0,11.0,1.0,1.0,17.0,5.0,10.0,2.0,46.47508722252963,41.692306560456714,0.0
K740,27.0,14.0,6.0,5.0,3.0,13.0,4.0,8.0,1.0,45.15299382992986,44.00592274209403,0.0
K741,28.0,14.0,10.0,4.0,0,14.0,6.0,7.0,1.0,44.84356823265978,45.627999590508956,0.0
K748,28.0,8.0,5.0,2.0,1.0,20.0,5.0,14.0,1.0,43.32689478864495,44.18566504756781,0.0
K749,31.0,22.0,11.0,7.0,4.0,9.0,2.0,6.0,1.0,46.79106579639669,46.69617278751176,0.0
M790,32.0,28.0,15.0,9.0,4.0,4.0,1.0,2.0,2.0,50.57797248305951,51.52804919097762,13.479354954542812
L628,31.0,17.0,14.0,2.0,1.0,14.0,2.0,9.0,3.0,50.34441405422827,48.85716095583833,5.174736304776682
L629,30.0,14.0,11.0,3.0,0,16.0,5.0,9.0,2.0,49.7023390389078,48.99862110906676,0.0
L620,31.0,4.0,2.0,1.0,1.0,27.0,12.0,14.0,1.0,47.2308728628468,45.46211296118007,0.0
L621,29.0,12.0,7.0,4.0,1.0,17.0,4.0,13.0,1.0,48.74364155567287,46.544755355665366,0.0
L622,31.0,13.0,8.0,4.0,1.0,18.0,5.0,10.0,3.0,49.77957483356822,48.1429748895694,4.347046915777855
L623,34.0,23.0,14.0,3.0,6.0,11.0,3.0,6.0,2.0,49.9184353800375,49.575985767743234,10.140101963038182
L624,30.0,14.0,10.0,3.0,1.0,16.0,4.0,10.0,2.0,50.63053328751508,50.28385408620891,0.0
L625,30.0,20.0,15.0,3.0,2.0,10.0,1.0,9.0,1.0,50.79206153176699,49.402979227636884,0.0
L626,30.0,12.0,9.0,2.0,1.0,18.0,6.0,11.0,1.0,50.16390571040747,50.64341185799196,0.0
L627,30.0,2.0,1.0,1.0,0,28.0,10.0,15.0,3.0,46.659329607388706,44.00200565355007,0.0
H848,28.0,18.0,9.0,9.0,0,10.0,3.0,4.0,3.0,42.47529321798319,44.09428035736373,0.0
H849,29.0,22.0,16.0,6.0,0,7.0,1.0,5.0,1.0,46.698962705717584,45.78096437746261,0.0
H840,27.0,10.0,8.0,2.0,0,17.0,7.0,10.0,1.0,46.69747168040223,45.17038598790734,0.0
H841,27.0,7.0,6.0,0,1.0,20.0,8.0,12.0,1.0,46.693159428525625,0.0,0.0
H842,29.0,25.0,12.0,9.0,4.0,4.0,1.0,3.0,1.0,45.79430432871082,46.91319907572306,0.0
H843,29.0,14.0,9.0,2.0,3.0,15.0,5.0,9.0,1.0,45.94652168394655,45.53103427261589,2.512305623976115
H844,28.0,9.0,8.0,0,1.0,19.0,6.0,12.0,1.0,43.98000823140389,0.0,0.0
H845,30.0,23.0,12.0,9.0,2.0,7.0,1.0,6.0,1.0,45.13690895664218,45.894595184930616,0.6931471805599453
H846,29.0,18.0,12.0,5.0,1.0,11.0,4.0,6.0,1.0,46.26640775790458,45.23338113557702,0.0
H847,28.0,12.0,7.0,5.0,0,16.0,7.0,8.0,1.0,44.80838059611459,44.75200530541246,0.0
N811,29.0,9.0,8.0,1.0,0,20.0,7.0,13.0,1.0,47.50264769100617,46.82808946128113,0.0
N810,33.0,25.0,16.0,6.0,3.0,8.0,2.0,4.0,2.0,51.11954028230028,48.172603731990456,9.744228011338874
N813,31.0,14.0,7.0,5.0,2.0,17.0,5.0,12.0,1.0,51.4979953948211,50.74345175922481,0.0
N812,29.0,9.0,7.0,2.0,0,20.0,6.0,14.0,1.0,47.708770275324575,46.27819879925297,0.0
N815,29.0,4.0,1.0,3.0,0,25.0,10.0,14.0,1.0,44.74969049417732,46.82592493454634,0.0
N814,28.0,12.0,8.0,4.0,0,16.0,3.0,13.0,1.0,48.43636342402046,48.492709995592236,0.0
N817,31.0,21.0,15.0,6.0,0,10.0,4.0,6.0,1.0,49.16126222468147,50.41586918431611,0.0
N816,32.0,7.0,5.0,1.0,1.0,25.0,9.0,14.0,2.0,48.80822384295403,49.170957511668554,0.0
N819,27.0,13.0,6.0,7.0,0,14.0,2.0,10.0,2.0,48.16206857537296,48.20466670475514,0.0
N818,33.0,21.0,15.0,2.0,4.0,12.0,2.0,8.0,2.0,49.495410467975034,47.31829533021628,11.058384339340455
O676,32.0,22.0,16.0,4.0,2.0,10.0,2.0,6.0,2.0,45.614709793170974,44.34325293178199,1.4739999415389962
O677,28.0,10.0,5.0,5.0,0,18.0,7.0,10.0,1.0,41.75744669532272,40.75639456428377,0.0
O674,31.0,21.0,12.0,6.0,3.0,10.0,4.0,4.0,2.0,45.0797819127135,46.11055026955937,8.616383711739973
O675,34.0,23.0,12.0,5.0,6.0,11.0,3.0,6.0,2.0,46.42879839833079,46.247499757853845,5.294560317670324
O672,30.0,17.0,10.0,7.0,0,13.0,4.0,7.0,2.0,44.00747137957237,44.405837913794215,0.0
O673,34.0,21.0,14.0,3.0,4.0,13.0,3.0,7.0,3.0,46.09449217170049,44.76174608322243,8.055125985284016
O670,31.0,14.0,9.0,3.0,2.0,17.0,6.0,8.0,3.0,46.646801007894574,46.25413756698282,0.0
O671,32.0,24.0,15.0,8.0,1.0,8.0,2.0,4.0,2.0,46.94378478114018,47.224426666301824,0.0
A762,26.0,7.0,3.0,2.0,2.0,19.0,7.0,11.0,1.0,42.76595466541455,43.8039058682882,0.0
A761,25.0,13.0,8.0,5.0,0,12.0,3.0,8.0,1.0,43.53462036362065,42.074799282589794,0.0
A766,27.0,5.0,4.0,1.0,0,22.0,9.0,10.0,3.0,44.29677408837314,39.387753920267926,0.0
A767,26.0,6.0,5.0,0,1.0,20.0,7.0,13.0,1.0,44.91667364507199,0.0,0.0
O678,32.0,20.0,15.0,4.0,1.0,12.0,2.0,9.0,1.0,44.72087122896777,44.35560760855253,0.0
O679,31.0,12.0,8.0,4.0,0,19.0,6.0,11.0,2.0,46.52202512782211,45.89693864040207,0.0
I757,27.0,15.0,9.0,5.0,1.0,12.0,2.0,6.0,4.0,41.63310651146135,41.78507512600419,0.0
I756,27.0,5.0,3.0,0,2.0,22.0,10.0,11.0,1.0,39.3525422922086,0.0,0.0
I755,30.0,16.0,9.0,5.0,2.0,14.0,3.0,9.0,2.0,41.65935594688077,41.935314208669766,0.0
I754,28.0,12.0,10.0,1.0,1.0,16.0,4.0,10.0,2.0,42.18262855911596,36.02142330989909,5.455107417312226
I753,29.0,3.0,3.0,0,0,26.0,7.0,15.0,4.0,40.17832658173588,0.0,0.0
I752,24.0,8.0,5.0,3.0,0,16.0,3.0,12.0,1.0,39.8458584449442,41.8941213411219,0.0
I751,24.0,9.0,6.0,3.0,0,15.0,3.0,11.0,1.0,40.795779281369505,40.43986563841459,0.0
I750,27.0,12.0,8.0,4.0,0,15.0,4.0,11.0,1.0,39.91657228990837,38.994059916200506,0.0
Q852,29.0,18.0,13.0,5.0,0,11.0,3.0,8.0,1.0,48.81656975448523,47.913519305405146,0.0
I759,27.0,4.0,3.0,1.0,0,23.0,6.0,16.0,1.0,39.94084118009793,37.86168357149351,0.0
I758,31.0,15.0,11.0,3.0,1.0,16.0,6.0,8.0,2.0,42.49532248745303,41.91808748714538,0.0
H711,26.0,5.0,1.0,3.0,1.0,21.0,8.0,12.0,1.0,42.554654970579634,44.84621724106341,0.0
H712,29.0,14.0,7.0,4.0,3.0,15.0,3.0,9.0,3.0,44.83579568031689,42.4478197708,0.0
H713,26.0,13.0,8.0,4.0,1.0,13.0,3.0,8.0,2.0,45.43595179014414,46.62114101679311,0.0
H714,27.0,10.0,7.0,3.0,0,17.0,4.0,12.0,1.0,45.349380290557264,45.58053780195941,0.0
H715,29.0,12.0,10.0,1.0,1.0,17.0,7.0,8.0,2.0,44.03943303320514,45.15791384927764,0.0
H716,27.0,6.0,3.0,3.0,0,21.0,9.0,12.0,1.0,46.642059767501394,45.3066176748553,0.0
H717,31.0,22.0,14.0,4.0,4.0,9.0,2.0,6.0,1.0,46.25126810771635,46.0792954123717,0.0
H718,26.0,15.0,10.0,4.0,1.0,11.0,3.0,7.0,1.0,44.82694116113549,42.921673471114644,0.0
H719,30.0,14.0,8.0,5.0,1.0,16.0,4.0,10.0,2.0,45.67376634893183,44.32286542756245,0.0
P578,29.0,17.0,10.0,7.0,0,12.0,4.0,6.0,2.0,48.501985815514146,48.87839786545075,0.0
P579,27.0,7.0,3.0,4.0,0,20.0,9.0,11.0,1.0,45.7442657815285,46.22345396054398,0.0
P574,32.0,16.0,10.0,6.0,0,16.0,4.0,11.0,1.0,49.12336172328956,48.19899159904375,0.0
P575,31.0,13.0,10.0,2.0,1.0,18.0,5.0,10.0,3.0,48.89207097088898,45.633744173172644,0.0
P576,31.0,21.0,12.0,8.0,1.0,10.0,2.0,7.0,1.0,48.824234858350145,48.85325996247494,0.0
P577,34.0,30.0,17.0,6.0,7.0,4.0,1.0,4.0,1.0,48.84670313585612,46.88707241791623,8.646351285094125
P570,31.0,14.0,6.0,7.0,1.0,17.0,6.0,9.0,2.0,47.0226082718059,48.491721654290174,0.4054651081081644
P571,28.0,7.0,4.0,3.0,0,21.0,4.0,16.0,1.0,45.692101592468184,46.40956946775072,0.0
